#OTU ID	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-8NMP-8P	B-SVH1-Q1	B-SVH13-Q13	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH9-Q9	B-VEN-B12	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-H11	Taxonomy
OTU928	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU929	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Torulaceae,g:Dendryphion,s:Dendryphion europaeum
OTU930	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU931	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Dissoconiaceae,g:Dissoconium,s:Dissoconium eucalypti
OTU932	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU934	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU935	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	SS|1.0000|OL895683|SH0853264.10FU;k:Fungi,p:Ascomycota
OTU936	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|HQ655817|SH0916816.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU937	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU938	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9000|HQ166312|SH0862130.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Uredinophila
OTU939	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	SS|0.8900|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU940	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU941	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9200|MT887452|SH1027496.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,f:Thyridiaceae,g:Thyridium,s:Thyridium cornearis
OTU943	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	GS|97.3|KU581842|SH1000515.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Devriesia
OTU944	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Paraboeremia,s:Paraboeremia selaginellae
OTU945	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JN192381|SH0966985.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia
OTU947	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	SS|0.9800|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Hyweljonesia
OTU948	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MW286506|SH0849712.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Distoseptisporales,f:Distoseptisporaceae,g:Distoseptispora,s:Distoseptispora euseptata
OTU949	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|KX279858|SH0949598.10FU;k:Fungi
OTU950	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales
OTU952	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MF687855|SH0816541.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales
OTU954	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Schizoporaceae
OTU956	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU957	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	SS|0.8100|KU582015|SH0983513.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU958	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota
OTU959	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	SS|1.0000|MN994425|SH0758300.10FU;k:Fungi
OTU961	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea,s:Carlosrosaea simaoensis
OTU962	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JX371747|SH0857124.10FU;k:Fungi
OTU963	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU964	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|FJ864703|SH0888267.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus
OTU965	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|MG554257|SH0883628.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Cladosporiales,f:Cladosporiaceae,g:Toxicocladosporium,s:Toxicocladosporium rubrigenum
OTU966	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU967	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Strelitziana
OTU969	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU970	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	GS|75.0|KX268664|SH0886968.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Debaryomycetaceae,g:Debaryomyces
OTU971	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8200|KU872835|SH1039655.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU972	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9200|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae,g:Cyanodermella,s:Cyanodermella banksiae
OTU973	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|None;k:Fungi,p:Ascomycota
OTU974	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|UDB05152466|SH0857044.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Thozetella
OTU975	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8000|KU580315|SH0821455.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Parapenidiella,s:Parapenidiella pseudotasmaniensis
OTU976	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX268664|SH0886968.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida jaroonii
OTU977	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	GS|0.0|None;No hit
OTU978	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Deniquelata,s:Deniquelata barringtoniae
OTU980	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes
OTU981	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8400|KY351636|SH0987169.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Acremonium
OTU982	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	SS|1.0000|KM041970|SH0964304.10FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae
OTU983	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU984	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8100|None;k:Fungi
OTU985	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU986	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Mycocaliciales,f:Mycocaliciaceae,g:Chaenothecopsis,s:Chaenothecopsis khayensis
OTU987	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU988	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	SS|1.0000|MK501619|SH1041180.10FU;k:Fungi,p:Basidiobolomycota,c:Basidiobolomycetes,o:Basidiobolales,f:Basidiobolaceae,g:Basidiobolus,s:Basidiobolus ranarum
OTU989	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|1.0000|KU581842|SH1000515.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae
OTU990	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU991	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|0.9900|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU992	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|0.9000|KU582068|SH0983458.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU993	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Trichomonascaceae,g:Blastobotrys,s:Blastobotrys proliferans
OTU994	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	SS|1.0000|KU534793|SH0849013.10FU;k:Fungi,p:Rozellomycota
OTU995	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	GS|99.1|HQ166381|SH0871067.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU996	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	SS|0.8000|OR514876|SH1029145.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
OTU997	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Tremella
OTU998	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	SS|1.0000|HQ655817|SH0916816.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU999	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1000	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Trimorphomyces,s:Trimorphomyces sakaeraticus
OTU1001	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	SS|0.9800|MW764898|SH0904927.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1002	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|0.8200|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Roussoellaceae,g:Pseudoneoconiothyrium,s:Pseudoneoconiothyrium rosae
OTU1004	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	SS|0.9600|KX279858|SH0949598.10FU;k:Fungi,p:Basidiomycota,c:Wallemiomycetes,o:Wallemiales,f:Wallemiaceae,g:Wallemia
OTU1005	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1006	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	SS|1.0000|JX371747|SH0857124.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Pseudophialocephala,s:Pseudophialocephala humicola
OTU1007	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1008	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9300|ON139025|SH0911504.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales
OTU1010	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
OTU1011	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Helminthosporium,s:Helminthosporium austriacum
OTU1012	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1013	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	SS|0.9800|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1014	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Acremonium,s:Acremonium pinkertoniae
OTU1015	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	SS|0.8800|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae
OTU1016	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|MW356761|SH1011144.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1017	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1018	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	SS|1.0000|KF493909|SH0940757.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1019	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	SS|1.0000|MZ470588|SH0844617.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Edenia,s:Edenia gomezpompae
OTU1020	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|OK030638|SH1000215.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida
OTU1023	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1024	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes
OTU1025	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX610114|SH0931818.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
OTU1026	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|ON139025|SH0911504.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Amphisphaeriales,f:Castanediellaceae,g:Castanediella
OTU1027	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	SS|0.9800|KC595293|SH0843600.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cosmospora,s:Cosmospora viridescens
OTU1028	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,f:Erythrobasidiaceae,g:Bannoa
OTU1029	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|HQ655817|SH0916816.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium jiangxiense
OTU1031	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MG554257|SH0883628.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Cladosporiales,f:Cladosporiaceae,g:Rachicladosporium
OTU1033	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	SS|0.9500|MN526032|SH0856167.10FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Trichosporonales,f:Trichosporonaceae,g:Trichosporon,s:Trichosporon ovoides
OTU1034	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	SS|0.8800|OR680624|SH0762089.10FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae
OTU1035	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	SS|1.0000|MT887452|SH1027496.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1036	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8300|None;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	SS|0.8200|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU1038	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	5	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Dissoconiaceae,g:Uwebraunia
OTU1039	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1040	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	0	SS|1.0000|AB857219|SH0997409.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1041	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1042	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8400|KU581093|SH1043932.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1043	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|MT211572|SH1008800.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum,s:Geotrichum candidum
OTU1044	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium
OTU1045	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1046	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	SS|0.9200|UDB0411168|SH1042699.10FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Linnemannia,s:Linnemannia elizabethkennyiae
OTU1048	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9200|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
OTU1049	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	GS|93.1|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1051	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|1.0000|KU581842|SH1000515.10FU;k:Fungi
OTU1052	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|KT207288|SH0972320.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercospora
OTU1053	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9200|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea
OTU1054	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|UDB04405540|SH0916031.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae,g:Phaeoisaria
OTU1055	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|HQ445902|SH0730866.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1056	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	SS|0.8400|UDB0310175|SH1039004.10FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae
OTU1057	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KY515322|SH0984947.10FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU1058	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1060	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU1061	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|None;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales
OTU1063	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	SS|1.0000|KT207287|SH0971971.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
OTU1064	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota
OTU1065	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|0.9100|MG826982|SH0895523.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusicolla
OTU1066	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	SS|1.0000|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1067	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1068	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU1069	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1070	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Muyocopronales,f:Muyocopronaceae,g:Arxiella
OTU1071	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	SS|0.9200|MW764898|SH0904927.10FU;k:Fungi,p:Ascomycota
OTU1072	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	SS|1.0000|LR961654|SH0989897.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1073	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	SS|0.9900|OR514876|SH1029145.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU1074	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|KU581842|SH1000515.10FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Dissoconiaceae,g:Dissoconium
OTU1075	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|1.0000|KC595293|SH0843600.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
OTU1076	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	GS|96.6|KX279858|SH0949598.10FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia membranifaciens
OTU1078	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	SS|0.8500|KP866126|SH0838775.10FU;k:Fungi,p:Ascomycota
OTU1079	0	0	0	0	7	0	0	0	2	2	0	0	0	0	0	0	0	SS|1.0000|KY587313|SH0731501.10FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Hansfordiaceae,g:Hansfordia,s:Hansfordia pruni
